Account Number,Account Name,Country,CDP Region,Parent Section,Question Number,Question Name,Column Number,Column Name,Row Number,Row Name,Response Answer,Comments,File Name
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
60207,City of Windhoek,Namibia,Africa,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,28,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,36,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,23,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,1,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,11,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,1,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,,
50578,City of Windsor,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,100,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,,
50579,City of Winnipeg,Canada,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,29,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,16,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,30,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,7,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,3,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,15,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,0,2016 Energy mix,
74508,"City of Winona, MN",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,2016 Energy mix,
52894,City of Winston-Salem,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,36,"This data is provided by the Duke Energy Sustainability Report 2017. While oil was part of the total, it was not separated into its own category, instead combined into the coal and natural gas fields.",
52894,City of Winston-Salem,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,37.3,"This data is provided by the Duke Energy Sustainability Report 2017. While oil was part of the total, it was not separated into its own category, instead combined into the coal and natural gas fields.",
52894,City of Winston-Salem,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,"This data is provided by the Duke Energy Sustainability Report 2017. While oil was part of the total, it was not separated into its own category, instead combined into the coal and natural gas fields.",
52894,City of Winston-Salem,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,17.6,"This data is provided by the Duke Energy Sustainability Report 2017. While oil was part of the total, it was not separated into its own category, instead combined into the coal and natural gas fields.",
52894,City of Winston-Salem,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,2.8,"This data is provided by the Duke Energy Sustainability Report 2017. While oil was part of the total, it was not separated into its own category, instead combined into the coal and natural gas fields.",
